ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"63495","4 Glitter Doughnut Chalk","Toys","Chalkriffic",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"63495-Case Pack 12, Inner 4","4 Glitter Doughnut Chalk-Case Pack 12, Inner 4","Toys","Chalkriffic",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"GARY Ningbo Teli-Winner Imp. & Exp. Co., Ltd","723188","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,"Case Pack 12, Inner 4",,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"86172-Case Pack 10","4 Pack Kiddy Dough","Toys","KIDDY DOUGH",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"GUANGDONG AKIA TECHNOLOGY CO.,LTD. - RMB","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 10,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"78932","4 pack slime","Toys","Goozooka",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"78932-Case Pack 6","4 pack slime-Case Pack 6","Toys","Goozooka",Stock,,FIFO,13.0000,10.0000,16.0000,7.0000,13.0000,10.0000,16.0000,6.0000,0.0000,1.203700,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"KD-4042PARTY-77516","40 Pack Of Party Favors Play Dough + 40 Dough Tools - Bulk Party Pack","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,24.9900,0.0000,0.0000,12.4900,24.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","3-5,featured,KIDDY DOUGH,Kiddy Dough™,MCF,Retail","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">KEEP YOUR LITTLE ONES BUSY! – Suitable for any kid's birthday party or special occasion and great for Halloween trick or treat day, Our play dough set will turn that day into a memory to remember forever! Keep your children busy playing with the dough Modeling material and let them Use the tools to create innumerable different shapes and designs!</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">A COMPLETE PLAY DOUGH SET! – You don't need to waste all your invaluable time blowing balloons and decorating your place with costly decoration supplies. You can just spend a few Bucks and get these party favors since they are the easiest and most effective way to plan a kid’s party worthy of remembrance!</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">YOUR KIDS WILL NOT STOP PLAYING WITH THESE! – No expensive party Decorators, no digging deep into your pocket for expensive party favor supplies! Just get this play dough set and let your kids squeeze, squish, and create using their own creativity and imagination.</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">IMPRESS YOUR GUESTS &amp; THEIR CHILDREN! – When it comes to celebrating a special occasion, why settle with boring party decorations? Our magnificent set of party favor is going to shower your event with fun and creativity that will let the kids play and the adults talk!</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">LOVE THEM OR YOUR MONEY BACK! – Give our playdough kit a try and if you don’t absolutely love it, just get in touch with us and we’ll make it right. After all, this purchase is covered under the umbrella of our 100% Money-Back Guarantee!</span></li>
</ul>
<p><span class=""a-list-item"" data-mce-fragment=""1""><strong><span class=""a-text-bold"">Presenting The Mini Dough Set That Will Speak To Every Boy’s &amp; Girl’s Curiosity!</span></strong><strong> </strong>Looking for inspired party favors for your next birthday party or similar occasion? Then, you are at the right place! Your little ones will finally be able to explore the world around them with their tiny fingers and create awesome designs with this charming dough modeling set. With every order you will get not only 40 palm-sized dough containers, but also 40 unique dough tools which your kids can use to fashion different-shaped creations and designs!</span></p>
<p><strong>Entertain Your Children &amp; Earn Yourself Some Alone Time!</strong></p>
<p class=""a-spacing-base"">Keep your kids busy for hours whether you are at home or crushing a play date or birthday party.</p>
<p class=""a-spacing-base"">Remember! The busier your kids are with this dough set, the more time, peace and quiet mommy and daddy will have to enjoy themselves from time to time!</p>
<p class=""a-spacing-base"">Put simply, out stunning party favors fuse originality with affordability to create the ideal solution for the upcoming party.</p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63645-Case Pack 6","4-1 MEGA SET-Casepack 6","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"63645-Case Pack 6 PDQ","4-1 MEGA SET-Casepack 6 PDQ","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 6 PDQ,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"KDTOOL-42ABC-76699","42-Piece Tools Party Pack w/Letters and Numbers","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,14.9900,0.0000,0.0000,7.4900,14.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.4800,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","3-5, featured, KIDDY DOUGH, Kiddy Dough™, MCF, Retail","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">ULTIMATE KIDDY DOUGH TOOL KIT &ndash; Bulk 42-Piece Factory Play Set Inspires Hours of Creative, Imaginative Play; Recommended for Ages 3 and Up</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">TONS OF COLORFUL CUTTERS &ndash; Each Pack Includes Mini Rolling Pin, ABC Cookie Cutters, Stamps, Molds &amp; Other Utensils in a Variety of Bright, Fun Colors</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SMART EDUCATIONAL THEME &ndash; Kids Learn Language &amp; Counting With Tools Featuring Each Number &amp; Letter of the Alphabet; Great for Home or School</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SAFE, EASY &amp; NON TOXIC &ndash; Lightweight Pieces are Perfectly Sized for Tiny Hands; Slim Handles &amp; Special Shallow Molds Allow for Easier Pressing &amp; Cutting</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EFFORTLESS TO CLEAN &ndash; Low Maintenance Toys Wash &amp; Stow Without Worry; Special Bonus Pack Includes 2 FREE Surprise Kiddy Dough Extruders</span></li>
</ul>
<p><span class=""a-list-item"" data-mce-fragment=""1""><span class=""a-text-bold"">Forty-two learning tools&mdash;in one convenient playset!</span><br /><br />For generations, children have developed coordination, creativity, and collaboration by playing with modeling clay. Now, with the 42-Piece Tools Party Pack by Kiddy Dough, imaginative boys, and girls get their hands on something truly exciting and engaging!<br /><br />This all-in-one play dough tool kit comes ready with tons of colorful utensils that let them cut, shape, mold, and roll their way to endless hours of educational entertainment.<br /><br />Watch as they discover language and counting while strengthening their tiny hand muscles with each set&rsquo;s alphabet-themed stamps and extruder tools. Our pieces are specially designed to be shallow and lightweight in construction, so they require less clay and help small fingers maneuver easier than before.<br /><br />Give your loved ones a fun, fascinating learning experience for every play date to come.</span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"KDTOOL-42ABC-76699-Case Pack 12","42-Piece Tools Party Pack w/Letters and Numbers-Casepack 12","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Case Pack 12,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">ULTIMATE KIDDY DOUGH TOOL KIT &ndash; Bulk 42-Piece Factory Play Set Inspires Hours of Creative, Imaginative Play; Recommended for Ages 3 and Up</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">TONS OF COLORFUL CUTTERS &ndash; Each Pack Includes Mini Rolling Pin, ABC Cookie Cutters, Stamps, Molds &amp; Other Utensils in a Variety of Bright, Fun Colors</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SMART EDUCATIONAL THEME &ndash; Kids Learn Language &amp; Counting With Tools Featuring Each Number &amp; Letter of the Alphabet; Great for Home or School</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SAFE, EASY &amp; NON TOXIC &ndash; Lightweight Pieces are Perfectly Sized for Tiny Hands; Slim Handles &amp; Special Shallow Molds Allow for Easier Pressing &amp; Cutting</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EFFORTLESS TO CLEAN &ndash; Low Maintenance Toys Wash &amp; Stow Without Worry; Special Bonus Pack Includes 2 FREE Surprise Kiddy Dough Extruders</span></li>
</ul>
<p><span class=""a-list-item"" data-mce-fragment=""1""><span class=""a-text-bold"">Forty-two learning tools&mdash;in one convenient playset!</span><br /><br />For generations, children have developed coordination, creativity, and collaboration by playing with modeling clay. Now, with the 42-Piece Tools Party Pack by Kiddy Dough, imaginative boys, and girls get their hands on something truly exciting and engaging!<br /><br />This all-in-one play dough tool kit comes ready with tons of colorful utensils that let them cut, shape, mold, and roll their way to endless hours of educational entertainment.<br /><br />Watch as they discover language and counting while strengthening their tiny hand muscles with each set&rsquo;s alphabet-themed stamps and extruder tools. Our pieces are specially designed to be shallow and lightweight in construction, so they require less clay and help small fingers maneuver easier than before.<br /><br />Give your loved ones a fun, fascinating learning experience for every play date to come.</span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"KDTOOL-42ABC-76699-Case Pack 24","42-Piece Tools Party Pack w/Letters and Numbers-Casepack 24","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 24,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">ULTIMATE KIDDY DOUGH TOOL KIT &ndash; Bulk 42-Piece Factory Play Set Inspires Hours of Creative, Imaginative Play; Recommended for Ages 3 and Up</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">TONS OF COLORFUL CUTTERS &ndash; Each Pack Includes Mini Rolling Pin, ABC Cookie Cutters, Stamps, Molds &amp; Other Utensils in a Variety of Bright, Fun Colors</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SMART EDUCATIONAL THEME &ndash; Kids Learn Language &amp; Counting With Tools Featuring Each Number &amp; Letter of the Alphabet; Great for Home or School</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SAFE, EASY &amp; NON TOXIC &ndash; Lightweight Pieces are Perfectly Sized for Tiny Hands; Slim Handles &amp; Special Shallow Molds Allow for Easier Pressing &amp; Cutting</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EFFORTLESS TO CLEAN &ndash; Low Maintenance Toys Wash &amp; Stow Without Worry; Special Bonus Pack Includes 2 FREE Surprise Kiddy Dough Extruders</span></li>
</ul>
<p><span class=""a-list-item"" data-mce-fragment=""1""><span class=""a-text-bold"">Forty-two learning tools&mdash;in one convenient playset!</span><br /><br />For generations, children have developed coordination, creativity, and collaboration by playing with modeling clay. Now, with the 42-Piece Tools Party Pack by Kiddy Dough, imaginative boys, and girls get their hands on something truly exciting and engaging!<br /><br />This all-in-one play dough tool kit comes ready with tons of colorful utensils that let them cut, shape, mold, and roll their way to endless hours of educational entertainment.<br /><br />Watch as they discover language and counting while strengthening their tiny hand muscles with each set&rsquo;s alphabet-themed stamps and extruder tools. Our pieces are specially designed to be shallow and lightweight in construction, so they require less clay and help small fingers maneuver easier than before.<br /><br />Give your loved ones a fun, fascinating learning experience for every play date to come.</span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"KDTOOL-42ABC-76699-Case Pack 6","42-Piece Tools Party Pack w/Letters and Numbers-Casepack 6","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,No,No,No Drop Ship,,0.0000,Case Pack 6,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">ULTIMATE KIDDY DOUGH TOOL KIT &ndash; Bulk 42-Piece Factory Play Set Inspires Hours of Creative, Imaginative Play; Recommended for Ages 3 and Up</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">TONS OF COLORFUL CUTTERS &ndash; Each Pack Includes Mini Rolling Pin, ABC Cookie Cutters, Stamps, Molds &amp; Other Utensils in a Variety of Bright, Fun Colors</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SMART EDUCATIONAL THEME &ndash; Kids Learn Language &amp; Counting With Tools Featuring Each Number &amp; Letter of the Alphabet; Great for Home or School</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SAFE, EASY &amp; NON TOXIC &ndash; Lightweight Pieces are Perfectly Sized for Tiny Hands; Slim Handles &amp; Special Shallow Molds Allow for Easier Pressing &amp; Cutting</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EFFORTLESS TO CLEAN &ndash; Low Maintenance Toys Wash &amp; Stow Without Worry; Special Bonus Pack Includes 2 FREE Surprise Kiddy Dough Extruders</span></li>
</ul>
<p><span class=""a-list-item"" data-mce-fragment=""1""><span class=""a-text-bold"">Forty-two learning tools&mdash;in one convenient playset!</span><br /><br />For generations, children have developed coordination, creativity, and collaboration by playing with modeling clay. Now, with the 42-Piece Tools Party Pack by Kiddy Dough, imaginative boys, and girls get their hands on something truly exciting and engaging!<br /><br />This all-in-one play dough tool kit comes ready with tons of colorful utensils that let them cut, shape, mold, and roll their way to endless hours of educational entertainment.<br /><br />Watch as they discover language and counting while strengthening their tiny hand muscles with each set&rsquo;s alphabet-themed stamps and extruder tools. Our pieces are specially designed to be shallow and lightweight in construction, so they require less clay and help small fingers maneuver easier than before.<br /><br />Give your loved ones a fun, fascinating learning experience for every play date to come.</span></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"76699","45 PIECE PARTY PACK","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"653899766993",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,17.9800,0.0000,0.0000,8.9900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.6500,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","3-5,featured,KIDDY DOUGH,Kiddy Dough™,Retail","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">ULTIMATE KIDDY DOUGH TOOL KIT – Bulk 42-Piece Factory Play Set Inspires Hours of Creative, Imaginative Play; Recommended for Ages 3 and Up</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">TONS OF COLORFUL CUTTERS – Each Pack Includes Mini Rolling Pin, ABC Cookie Cutters, Stamps, Molds &amp; Other Utensils in a Variety of Bright, Fun Colors</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SMART EDUCATIONAL THEME – Kids Learn Language &amp; Counting With Tools Featuring Each Number &amp; Letter of the Alphabet; Great for Home or School</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">SAFE, EASY &amp; NON TOXIC – Lightweight Pieces are Perfectly Sized for Tiny Hands; Slim Handles &amp; Special Shallow Molds Allow for Easier Pressing &amp; Cutting</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EFFORTLESS TO CLEAN – Low Maintenance Toys Wash &amp; Stow Without Worry; Special Bonus Pack Includes 2 FREE Surprise Kiddy Dough Extruders</span></li>
</ul>
<p><span class=""a-list-item"" data-mce-fragment=""1""><span class=""a-text-bold"">Forty-two learning tools—in one convenient playset!</span><br><br><span>For generations, children have developed coordination, creativity, and collaboration by playing with modeling clay. Now, with the 42-Piece Tools Party Pack by Kiddy Dough, imaginative boys, and girls get their hands on something truly exciting and engaging!</span><br><br><span>This all-in-one play dough tool kit comes ready with tons of colorful utensils that let them cut, shape, mold, and roll their way to endless hours of educational entertainment.</span><br><br><span>Watch as they discover language and counting while strengthening their tiny hand muscles with each set’s alphabet-themed stamps and extruder tools. Our pieces are specially designed to be shallow and lightweight in construction, so they require less clay and help small fingers maneuver easier than before.</span><br><br><span>Give your loved ones a fun, fascinating learning experience for every play date to come.</span></span></p>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CK-ADCLAY-50PK-60399","50 Pack Of Air Dry Clay Modeling Crafts Kit","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,Amazon FBA,,"","",0.0000000,29.9900,0.0000,0.0000,14.9900,29.9900,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.3300,Unit,,,,,"","","","","","","","","","","","","","","Title","","","","","","3-5,CREATIVE KIDS,Creative Kids™,featured,MCF,Retail,Shop All Creative Kids Exclusive Online Products,Tactile Adventures","","Tax Exempt","Tax Exempt",ACTIVE,"<ul class=""a-unordered-list a-vertical a-spacing-mini"" data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">UNLEASH YOUR CHILD’S CREATIVITY – Our Air-Drying Modeling Clay Kit Helps Your Child Explore His/Her Imagination &amp; Develop Their Creativity While Having a Blast</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">CREATE ANYTHING YOU WANT – These Vibrant, Non-Toxic Clay Colors Are Ideal for Creating Animals, Foods, Vegetables, Donuts, Burgers, Flowers &amp; So Much More</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">ENDLESS HOURS OF FUN – Each Air Dry Clay Playset Includes 50 Packs Of Colored Clay, Googly Eyes, Keychain Rings &amp; Easy-Peasy Instructions for Months of Playtime Joy</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">EDUCATIONAL GIFT IDEA – Spoil Your Son, Daughter, Nephew, Niece, Granddaughter Or Grandson to the Ultimate Educational Clay Molding DIY Kit</span></li>
<li data-mce-fragment=""1""><span class=""a-list-item"" data-mce-fragment=""1"">GET YOUR KIT 100% RISK-FREE – If You or Your Child Are Not 100% Thrilled With Our DIY Model Clay Set, We’ll Buy It Back From You At Full Price – Guaranteed</span></li>
</ul>
<p><strong><span class=""a-text-bold"">Turns Out, STEM Development is Indeed Child’s Play!</span></strong></p>
<p>If you are looking for a fun, educational, exciting modeling clay set for kids, you’ve found the right place to make your play! Say goodbye to all those same-old action figures, mind-numbing video games and boring sweaters. Now you can surprise your child with an ultra-fun, ultra-educational play set!</p>
<p>Discover The Creative Kids Air Dry Clay Set For Kids – an innovative air-drying clay kit that will help your child broaden his/her imagination, develop essential skills, and create the most amazing clay sculptures ever!</p>
<p>As parents ourselves, your child’s well-being is our TOP PRIORITY! That’s why our modeling clay is 100% skin-safe, 100% hypoallergenic and 100% non-toxic.</p>
<p class=""a-spacing-base""><strong><span class=""a-text-bold"">Stunning Decorations Made By Your Little Artist</span></strong></p>
<p class=""a-spacing-base"">If you’ve wanted to decorate your living room, children’s room or office with a unique clay sculpture, today is your lucky day! This fun-filled air dry clay kit will enable your little artist to create eye-popping clay items exclusively for YOU. Is there any better, more beautiful decoration for your home?</p>
<p class=""a-spacing-base""><strong><span class=""a-text-bold"">Let Your Kid Create The Most Amazing Souvenirs!</span></strong></p>
<p class=""a-spacing-base"">Keep your toddler entertained, engage and occupied during long road trips, lengthy flights or even on those rainy days during your summer vacations. You can easily take our mess-free air-dry clay kit with you and offer your kid the opportunity to build his/her own souvenirs that will one day make the most heart-warming memories!</p>
<p class=""a-spacing-base""><strong><span class=""a-text-bold"">Start Building. Your Own Miniatures &amp; Souvenirs Await!</span></strong></p>","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"78573","50PC CHALK IN BUCKET","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"653899785734",0.0000,0.0000,FOB,Hubei Yakata Chalk Products Factory Inc,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,Unit,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","","China"
"78573-Case Pack 4","50PC CHALK IN BUCKET-Casepack 4","Toys","Creative Kids",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,lb,in,"",0.0000,0.0000,FOB,"DAVID Suzhou Creative Kids Co., Ltd","","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,Yes,Yes,Yes,No Drop Ship,,0.0000,Case Pack 4,,,,,"","","","","","","","","","","","","","","","","","","","","","","Tax Exempt","Tax Exempt",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
